Event	ID	Name			Wwise Object Path	Notes
	152670193	startKnockingEvent			\Enviroment\startKnockingEvent	
	511968160	Play_Light_OnOff_Event			\Enviroment\Play_Light_OnOff_Event	
	842992288	Door_SFX_Event			\Enviroment\Door_SFX_Event	
	967859696	Horror_Ambience			\Enviroment\Horror_Ambience	
	1093999139	Play_RainAndThunder			\Enviroment\Play_RainAndThunder	
	1188660949	Play_DoorSlamOpen			\Enviroment\Play_DoorSlamOpen	
	1510976581	Flashlight_OnOff_Event			\Enviroment\Flashlight_OnOff_Event	
	1755859644	Play_EndingMusic			\Music\Play_EndingMusic	
	1856817241	Stop_Knocking_Event			\Enviroment\Stop_Knocking_Event	
	2797432074	Stop_Light_OnOff_Event			\Enviroment\Stop_Light_OnOff_Event	
	2870446976	Play_WomanAmbience			\Enviroment\Play_WomanAmbience	
	3074142683	Play_Eyes_Closed			\Enviroment\Play_Eyes_Closed	
	3483129277	Enter_Reverb_Zone			\Enviroment\Enter_Reverb_Zone	
	3582431873	Play_IntroMusic			\Music\Play_IntroMusic	

Switch Group	ID	Name			Wwise Object Path	Notes
	83357616	WomanState			\Default Work Unit\WomanState	
	423758775	FlashlightSwitch			\Default Work Unit\FlashlightSwitch	
	1504742439	LightSwitch			\Default Work Unit\LightSwitch	
	2168380830	DoorSFXSwitch			\Default Work Unit\DoorSFXSwitch	

Switch	ID	Name	Switch Group			Notes
	1874288895	Idle	WomanState			
	3782157712	HitDoor	WomanState			
	930712164	Off	FlashlightSwitch			
	1651971902	On	FlashlightSwitch			
	930712164	Off	LightSwitch			
	1558276990	Flick	LightSwitch			
	1651971902	On	LightSwitch			
	136945955	Locked	DoorSFXSwitch			
	3012222945	Closed	DoorSFXSwitch			
	3072142513	Open	DoorSFXSwitch			

Game Parameter	ID	Name			Wwise Object Path	Notes
	191147360	RTPC_LightState			\Default Work Unit\RTPC_LightState	
	1863449742	RTPC_DoorState			\Default Work Unit\RTPC_DoorState	
	2692556666	RTPC_KnockingIntensity			\Default Work Unit\RTPC_KnockingIntensity	
	3666827266	RTPC_WomanState			\Default Work Unit\RTPC_WomanState	

Effect plug-ins	ID	Name	Type				Notes
	199820693	HighKnock_4	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Hard With Fist_BE733C9D.wem		\Actor-Mixer Hierarchy\Enviroment\MonsterKnock\HighKnock\HighKnock_4		527592
	207794992	Into_audio	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Into_audio_v2_818F3B66.wem		\Actor-Mixer Hierarchy\Music\Into_audio		7124012
	220019224	HighKnock_1	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Door Knocking Slight Rattle_FEB3E9FC.wem		\Actor-Mixer Hierarchy\Enviroment\MonsterKnock\HighKnock\HighKnock_1		375464
	268669544	MediumKnock	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Wood Door Knock_FBC78EF0.wem		\Actor-Mixer Hierarchy\Enviroment\MonsterKnock\MediumKnock		1294432
	293863672	Flick_08	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_4A47FA62.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_08		84888
	328603660	DoorOpen	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\KS_Bedroom Door_1_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\DoorSounds\DoorOpen		305248
	388144728	KS__4	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\KS__4_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\DoorSounds\DoorLocked\KS__4		313440
	390649072	ES_70's, Kick Out - Epidemic Sound	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\ES_70's, Kick Out - Epidemic Sound_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\DoorSlam\ES_70's, Kick Out - Epidemic Sound		517216
	397420369	Thunder Clap Heavy Impact Sound Effect (1)	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Thunder Clap Heavy Impact Sound Effect (1)_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\Outdoor\ThunderAmbience\Thunder Clap Heavy Impact Sound Effect (1)		4193376
	398871403	Thunder Clap Sound Effect	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Thunder Clap Sound Effect_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\Outdoor\ThunderAmbience\Thunder Clap Sound Effect		1812576
	446409488	ES_Clicky, 45 BPM - Epidemic Sound	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\ES_Clicky, 45 BPM - Epidemic Sound_818F3B66.wem		\Actor-Mixer Hierarchy\Player_SFX\ES_Clicky, 45 BPM - Epidemic Sound		11520096
	454425690	Knock on wood	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Knock on wood_A6BD9C50.wem		\Actor-Mixer Hierarchy\Enviroment\HorrorAmbience\HorrorDrones\Knock on wood		1336140
	464104037	Thunder Sound Effects	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Thunder Sound Effects_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\Outdoor\ThunderAmbience\Thunder Sound Effects		1834132
	483948221	Thunder Clap Heavy Impact Explosive (1)	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Thunder Clap Heavy Impact Explosive (1)_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\Outdoor\ThunderAmbience\Thunder Clap Heavy Impact Explosive (1)		2572896
	491737182	HighKnock_6	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Hard With Fist_42B80C69.wem		\Actor-Mixer Hierarchy\Enviroment\MonsterKnock\HighKnock\HighKnock_6		440284
	505184733	HighKnock_5	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Hard With Fist_E9A302A9.wem		\Actor-Mixer Hierarchy\Enviroment\MonsterKnock\HighKnock\HighKnock_5		356612
	528004408	Thunder Clap Heavy Impact Sound Effect	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Thunder Clap Heavy Impact Sound Effect_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\Outdoor\ThunderAmbience\Thunder Clap Heavy Impact Sound Effect		3855456
	534559345	Flick_04	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_2B32CE91.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_04		50876
	545541678	Flick_05	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_3978DF83.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_05		50444
	548334567	FlashlightOn	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flashlight Sound Effect_818F3B66.wem		\Actor-Mixer Hierarchy\Items\Flashlight_On_Off\FlashlightOn		74280
	582011132	HighKnock_3	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Door Knocking Slight Rattle_80EFC830.wem		\Actor-Mixer Hierarchy\Enviroment\MonsterKnock\HighKnock\HighKnock_3		345144
	617992626	KS__6	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\KS__6_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\DoorSounds\DoorLocked\KS__6		299104
	625393619	Light_On	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Light Switch On Reverb Warehouse_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_On		1489080
	658070560	Horror Sound Effects - Resonating Wires (1)	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Horror Sound Effects - Resonating Wires (1)_38E6A96D.wem		\Actor-Mixer Hierarchy\Enviroment\HorrorAmbience\HorrorDrones\Horror Sound Effects - Resonating Wires (1)		1145088
	702419230	Flick_02	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_A2010E43.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_02		54572
	754791402	KS__5	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\KS__5_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\DoorSounds\DoorLocked\KS__5		303200
	755327924	KS_Eerie Transition_2	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\KS_Eerie Transition_2_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\HorrorAmbience\HorrorDrones\KS_Eerie Transition_2		1146976
	788948668	Flick_03	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_6CC595A3.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_03		48120
	789622552	Thunder Clap Heavy Impact Explosive	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Thunder Clap Heavy Impact Explosive_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\Outdoor\ThunderAmbience\Thunder Clap Heavy Impact Explosive		1490016
	802834040	Flick_07	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_0B73E82C.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_07		57432
	813595595	Flick_06	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_730B9724.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_06		55480
	819551825	Light_Off	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Large Switch Sound Effect_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Off		1410748
	860442225	EndingVideo	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\EndingVideo_818F3B66.wem		\Actor-Mixer Hierarchy\Music\EndingVideo		5298192
	889004069	HighKnock_2	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Hard With Fist_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\MonsterKnock\HighKnock\HighKnock_2		1771760
	914059636	ES_Slam, Squeak - Epidemic Sound - 0000-0593	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\ES_Slam, Squeak - Epidemic Sound - 0000-0593_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\DoorSlam\ES_Slam, Squeak - Epidemic Sound - 0000-0593		57024
	934252715	FlashlightOff	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flashlight Sound Effect (1)_818F3B66.wem		\Actor-Mixer Hierarchy\Items\Flashlight_On_Off\FlashlightOff		81704
	958601778	Horror Sound Effects - Resonating Wires	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Horror Sound Effects - Resonating Wires_E6869E5F.wem		\Actor-Mixer Hierarchy\Enviroment\HorrorAmbience\HorrorDrones\Horror Sound Effects - Resonating Wires		783324
	971489578	Metal Bangs Sound Effect	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Metal Bangs Sound Effect_B3251DE5.wem		\Actor-Mixer Hierarchy\Enviroment\HorrorAmbience\HorrorDrones\Metal Bangs Sound Effect		3615912
	973496908	KS_Eerie Transition_1	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\KS_Eerie Transition_1_818F3B66.wem		\Actor-Mixer Hierarchy\Enviroment\HorrorAmbience\HorrorDrones\KS_Eerie Transition_1		727136
	1058052366	Flick_01	E:\Github\P3-Gruppe-6\P3-Gruppe-6_WwiseProject\.cache\Mac\SFX\Flickering Sound Effect_3CD25A16.wem		\Actor-Mixer Hierarchy\Enviroment\LightSwitch\Light_Flick\Flick_01		63596

